Document,Topic,Topic_Label,Probability
"After returning from Stanford, Hetherington endeavored to invite me to write the chapter on play for the new edition of the Handbook of Child Psychology (Rubin et al., 1983). Shortly thereafter, she invited me to become associate editor of Child Development beginning in 1981. I learned there and then that traveling to academic venues far distant from “home” could result in substantial benefits (see paragraphs that follow)! Insofar as Child Development was concerned, I was responsible for the areas of social and social‐cognitive development and all things peer‐related. Needless to say, this brought me into contact with a good many people invested in the study of peer relationships and social competence/incompetence. And when my stint at Child Development was close to ending, I was ready to enjoy periods of relief.",6,Hinde,0.901334548358216
"SRCD 1983, Robert Hinde, and Washington 1984. In 1984, I accepted an offer to visit the University of Washington. The invitation came from Mark Greenberg, who, at the time, was developing a social skills training program for young children. In this regard, the invitation made a good deal of sense. Not only was I interested in the “translation” of extant research on social competence, but Greenberg had been a student of Robert Marvin; Marvin had been a student of Mary Ainsworth who, herself, had been a student of John Bowlby. And over the years, I had developed a strong interest in the topic of relationships and had been carefully reading the writings of Robert Hinde. Hinde’s own human research program with nonhuman primates was, in many ways, kickstarted by Bowlby. And Bowlby’s introduction to the principles of ethology derived, in large part, from his meetings with Hinde beginning in 1954 (van der Horst et al., 2007).",6,Hinde,1.0
"Moving backward in time, when I was an undergraduate student at McGill University, I had decided to take a junior‐level course entitled “Motivation.” For reasons still unknown to me, the text for the course was Robert Hinde’s (1966) opus, Animal Behavior. The text introduced me to ethological theory and research and left me wondering how I might use observations “in the wild” in studies of children. Thus, from that time (1967) for- ward, I became a fan of Hinde and began to follow his writings on the topics of social interactions, relation- ships, and groups (e.g., Hinde, 1976a, 1976b, 1979; Roper & Hinde, 1978). Indeed, it is Hinde’s conceptual model in which he described the dialectical relations between levels of social complexity that has served as the primary influence on my program of research since the early 1970s. The levels described by Hinde comprise individual characteristics (e.g., temperament; race, sex), interactions (moving toward; moving against; moving away from others), and relationships (parent–child attachment; friendships), all occurring within groups. Significantly, Hinde also introduced me to the notion that each of these dynamic relations between successive levels of all things social operated within cultural, socioeconomic, and political contexts (see Hinde, 1987 for a thorough description).",6,Hinde,1.0
"And so, at a cocktail party (at the biennial meetings of the Society for Research in Child Development) hosted by the publishers of the 1983 edition of the Handbook of Child Psychology, I met Hinde. Throughout my professorial career, I had lacked a mentor; from that moment forward, Hinde became the major influence in all of my work to follow. Consequently, when Greenberg, via Marvin, via Ainsworth, via Bowlby (a mentor of Hinde’s) came calling, I accepted the invitation to visit the University of Washington.",6,Hinde,1.0
"The visit to Seattle brought me into contact, not only with Greenberg, but also with a research group that was part of a consortium being funded by the MacArthur Foundation. The cross‐national project was devel- oped to examine the effects of infant care on infant and toddler development‐at‐large. The Seattle site hosted the study of the causes and correlates of early attachment relationships! Shortly after settling in, I was invited to a meeting of the Seattle group at a time when the topic of group conversation was “Where do we go with attachment research after the age of two years?” When I was asked the question by the group, I suggested that a good place to start would be to examine the predictive relations between security of attachment and the future development of children’s peer relations and social skills. And I happened to mention that in my research- ing of the literature for my Handbook chapter on play, I had discovered that Singer (1973) had indirectly pro- posed a possible relation between infant security of attachment and later play dispositions. For example, he wrote that the responsive, “non‐smothering” mother would be more likely that the “smothering” mother to have a child who practiced independent exploration and play.",138,Maternal,1.0
"I also noted that Singer’s suggestion had received recent empirical support from the longitudinal, Minnesota‐ based research of Sroufe and colleagues (Arend et al., 1979; Matas et al., 1978; Sroufe & Waters, 1977; Waters et al., 1979). For example, the Minnesota group had found that securely attached infants at 18 months were more likely to explore their physical environments when in unfamiliar settings with their mothers than their insecurely attached counterparts (Matas et al., 1978). It was also the case that the Minnesota group had sug- gested that toddlers who were classified as having an insecure “C”‐type anxious‐resistant attachment history were guided, in their social interactions, by a fear of rejection. The upshot was that when C babies were placed in group settings with peers, they should attempt to avoid rejection through the demonstration of passive, adult‐dependent behavior and withdrawal from social interaction (Sroufe & Waters, 1977). At the time, the Minnesota group had already reported that an anxious‐resistant (C) attachment relationship predicted whinier, easily frustrated, and socially inhibited behavior at two years of age than a secure attachment relationship (Matas et al., 1978). It had also been discovered that anxious‐resistant C babies tended to be less skilled in peer interac- tion as toddlers and were rated by their teachers as more dependent, helpless, tense, and fearful than their secure counterparts (Pastor, 1981).",138,Maternal,1.0
"And so, at this meeting with the Seattle group, I suggested that these findings could be related to my ongoing research program on the development of social competence and social withdrawal. That first meeting in Seattle led to an introduction to Cathryn Booth‐LaForce, a lead researcher at the “attachment” site. We realized, almost immediately, that we shared common research interests and by 1986, along with Linda Rose‐Krasnor, we received funding from the NIH to examine, longitudinally (until 1994), the effects of attachment relation- ships and parenting on the development of children’s social competence.",138,Maternal,0.7258324491232515
"Among the relevant products of the Seattle study were the following: We found that “setting conditions” (e.g., Bronfenbrenner & Crouter, 1983; Hinde, 1987) such as being economically disadvantaged, unemployed, or poorly housed produced sufficient stress in the family so as to interfere with the ability of a parent to be sensitive and responsive to the needs of a child (Booth et al., 1991). For example, we found that the frequent display of adult‐centered intrusiveness during interactions with their children, was significantly predicted by mothers’ experiences of negative life events and the lack of perceived social support. Furthermore, we found that insecure attachment relationships in infancy, especially under conditions of stress or risk, predicted coer- cive maternal behavior, which, in turn, predicted maladaptive peer interactions (Booth et al., 1991; Rose‐ Krasnor et al., 1996). On the other hand, security of attachment in infancy predicted displays of social competence with peers at age four years (Booth et al., 1991). And, similarly, we demonstrated that attachment security at age four years was related to the child’s concurrent social competence, as well as to social compe- tence and social‐emotional adaptation at age eight years (Booth et al., 1994).",138,Maternal,1.0
"Perhaps more relevant to the substance of this chapter, the taxonomies and paradigms that we developed to examine maternal behavior, as well as child behavior in the peer group, have stood the test of time; these tax- onomies have been implicated in research pertaining to the study of behavioral inhibition and social withdrawal for the past quarter century. For example, we developed the Maternal Warmth and Control Rating Scale – a fre- quently used observational measure in our studies of social withdrawal, aggression, and behavioral inhibition (e.g., Booth et al., 1998; Chronis‐Tuscano et al., 2015; Hane et al., 2008; Rubin et al., 2001). The measure com- prises assessments of parental proximity, positive affect, responsivity, positive control/guidance, hostile affect, negative affect, and negative control during interaction in both free play and structured maternal teaching situations.",85,Shyness,1.0
"Perhaps most surprisingly to readers familiar with the extant research on behavioral inhibition (BI), the pro- totypical “peers paradigm” in studies of the origins, correlates, and consequences of BI and socially reticent behavior was developed in the Seattle study (e.g., Rubin et al., 1994). At age eight years, participants were brought together in same‐sex, same‐age (+/– three months) quartets; the quartet members were unfamiliar to each other prior to the play session. The observational paradigm comprised several segments including a free play session involving the four children (20 minutes); a session during which each child was required to sort tickets cooperatively (10 minutes); and a session during which a single remote control vehicle was introduced to the playroom (20 minutes). This is precisely the paradigm that has been used in a multitude of studies of",188,Solitary,1.0
"behavioral inhibition, social reticence, and various forms of solitary behavior (e.g., Asendorpf, 1991; Fox et al., 2001; Henderson et al., 2004; Nelson et al., 2005; Rubin et al., 2002).",-1,Noise / Outlier,0.0
"In summary, the Seattle study and the introduction of Hinde’s conceptual model of the dialectical relations between the constructs of setting conditions, individual characteristics, interpersonal interactions (or the lack thereof ), dyadic and group relationships and experiences, set the stage for all that was to follow in my program of research on the topic of social withdrawal.",186,Interpersonal,1.0
"Munich, 1985. In late 1984, I received a letter from a young researcher who was about to begin a postdoctoral career by studying the extent to which the construct of shyness was associated with the developmental course of children’s social relationships. In this letter, the young man introduced himself as someone who was schooled in personality theory and whose previous research experience involved the study of shyness in college‐age adults. He wrote that he was in a remarkable position to spend full time on a funded longitudinal research project; all he had to do was formulate an acceptable research prospectus. Unfortunately, the sample for the project comprised children, not adults, and he expressed openly a lack of knowledge in developmental psychology.",6,Hinde,0.7787796967360006
"This young researcher outlined several notions he had about factors contributing to the development of shy- ness and its putative relation with the quality of children’s peer relationships. He requested that the reader of the letter provide some helpful commentary on the direction his thoughts were taking. As one of the several recipients of the letter (apparently, the author had posted his correspondence to a multitude of researchers studying children’s peer relationships), I recognized that the program of research proposed had the potential for producing numerous contributions to the rapidly emerging field of social withdrawal. My response was to applaud the proposal, while, at the same time, offering a number of conceptually and empirically based cri- tiques. My hard copy letter was met with an almost immediate response. I was invited to visit the Max Planck Institute (MPI) in Munich (Franz Weinert, Director) to consult with this young scholar, and his colleagues, about his proposed research. The young man with whom I consulted was Jens Asendorpf.",6,Hinde,1.0
"It is beyond the scope of this chapter to describe the full substance of Asendorpf’s significant contributions to the study of social withdrawal (and shyness). But a precis is necessary, simply because, for a decade, begin- ning in 1985, Asendorpf’s work (often coauthored with his post‐doc, Marcel van Aken), revealed data support- ive of the findings of the WLP. In the longitudinal Munich LOGIC study, for example, Asendorpf found that the abnormally frequent display of solitary activity in the company of familiar others, was: (1) relatively stable over time; (2) associated with observations of peer rebuff (Asendorpf, 1993); and (3) predictive of negative self‐regard vis‐a‐vis the child’s social skills and relationships (Asendorpf & van Aken, 1994). These findings were completely in concert with those generated in the WLP (e.g., Rubin, 1993; Rubin et al., 1995; Rubin et al., 1989; Rubin & Mills, 1988). Taken together, the results of these two longitudinal projects, drawing from data collected independently in two different countries and cultures, provided ample evidence that spending an abnormal amount of time alone, and not in the company of peers, carried with it both contemporaneous and predictive negative psychological baggage.",30,Shyness,0.8318077617029441
"It does bear mentioning that Asendorpf’s multi‐factor models of shyness have been a significant source for those researchers currently probing the motivations that may underlie the display of socially withdrawn and/or inhibited behavior in familiar and unfamiliar settings (see Asendorpf, 2010; Asendorpf et al., 2009). The first type of shyness is basically akin to Kagan’s original biologically based construct, behavioral inhibition (Kagan et al., 1984). The second form of shyness is a product of self‐conscious processes that endeavors, in the individual, anticipations of rejection if one encounters age‐mates (see Hassan, MacGowan, Poole, & Schmidt, Chapter 2). The third form of shyness derives from cultural expectations pertaining to the demonstration of modesty and compliance (see Chen & Liu, Chapter 6).",-1,Noise / Outlier,0.0
"Finally, Asendorpf (1993) suggested that some children might be motivated to withdraw from the social environment because they are, at the same time, both desirous of social company and yet fearful in the face of such company; these children are suggested to have high approach and high avoidance motivations. Others withdraw from social interaction because they prefer solitude; that is, these children have low approach and",85,Shyness,0.4566273038307471
"low avoidance motivations. And yet others withdraw from social company because they have high social avoid- ance and low social approach motivations (for a description of these motivational hypotheses, see Rubin & Asendorpf, 1993a).",206,Motivations,1.0
"The invitation to spend time helping Asendorpf develop a longitudinal program of research on shyness and withdrawal not only resulted in one of the few childhood‐to‐adulthood studies of the consequences of these phenomena, but also to the very first edited volume specifically directed to ongoing research programs on social withdrawal and shyness (Rubin & Asendorpf, 1993b). The book resulted from a conference (in 1990) funded by the MacArthur Foundation. Contributors to the volume, in addition to Asendorpf and myself, included Jerome Kagan, Richard Davidson, Nathan Fox, Joan Stevenson‐Hinde, Shelley Hymel, and Dan Olweus among others. One of the “others” was Mary Ann Evans who contributed a chapter on communicative competence as a dimension of shyness. Evans had been one of my Waterloo graduate students who did not work, at all, on the WLP; instead, her research was focused on the development of communicative competence in childhood (e.g., Evans & Rubin, 1983). However, when she joined the faculty at Guelph University, Evans began a highly productive program of research on the topic of speech reticence, or the manifestation of the reluctance to speak up or talk in the context of the classroom (e.g., Evans, 1987). In some ways, Evans’ research picked up where the above described research on the types of requests and the frequency of social initiations of socially withdrawn children in the WLP left off (Rubin & Borwick, 1984; Rubin & Krasnor, 1986).",30,Shyness,0.787865461890528
"In sum, Social Withdrawal, Inhibition, and Shyness in Childhood (Rubin & Asendorpf, 1993b) was a landmark publication in which biology, temperament, attachment, parenting, peer interactions and relationships, social‐ cognition, communication, and culture were considered insofar as the development of social withdrawal and shyness were concerned. As the reader will note, from other chapters in this volume, the influence of the research described in the text simply cannot be ignored.",30,Shyness,0.51904238248813
"Beijing, Colorado, and Killam 1987. As the WLP was progressing, I was fortunate to have been elected to the Executive Committee of the International Society for the Study of Behavioral Development (ISSBD). The biennial meeting was held in Tokyo; however, a special workshop, organized by the ISSBD President, Harold Stevenson, took place in Beijing, China immediately thereafter. Most members of the Executive Committee were invited to the workshop in China, but so too were such luminaries as Jack Block (who also served as a mentor to Asendorpf during the course of the LOGIC Project), Norm Garmezy (one of the founding “fathers’ of the field of Developmental Psychopathology), Paul Baltes, Rainer Silbereisen, Dan Olweus, and Sandra Scarr, among others. It was good company to keep. The goal of the workshop was to introduce “Western research” in the area of Human Development to senior faculty members of major universities in the People’s Republic of China, many of whom had been separated from their families and incarcerated during Chairman Mao’s Cultural Revolution.",6,Hinde,0.8247291353004572
"Each invitee was asked to make a five‐minute presentation about her/his ongoing research to the group‐at‐ large. I described the WLP and work on the development of social competence. As it happens, after each pres- entation by a Chinese scholar, one of two young men provided translation for the ISSBD troop. One of these young men proved to be a magnet for me; during his translations, he provided personal, oft‐times critical, perspectives on the quality of the research that had been described by the elder Chinese scholars. In my gut, I felt that, after the meeting, this young person would be sent off to some isolated part of the country, never to be found! But personally, I felt a kinship with him; he was smart, absolutely well versed in the English lan- guage . . . all he needed was a mentor and an opportunity to develop an independent program of research.",6,Hinde,1.0
"Eventually, the entire group was placed on multiple buses to visit the Great Wall of China. As soon as I left the bus, I decided to track down the young, outspoken man. In a way, I wanted to make certain that he was still alive! When I finally caught up with him on the Wall, I introduced myself, asked him what he was doing (he had recently earned a master’s degree, the highest graduate degree available at the time in China), and what his own research interests were (at the time, it was moral development). And I asked his name. After engaging in conversation for no longer than 10–15 minutes, I asked if he would be interested in obtaining his doctorate with me in Canada (and I promised him that I would find funding for his studies). The following year, I picked up",6,Hinde,1.0
"this young Chinese researcher at the Toronto Airport. And so began a life‐long personal and professional rela- tionship with Xinyin Chen (see Chen & Liu, Chapter 6)!",6,Hinde,1.0
"It bears noting that the University of Waterloo did not accept Chen’s original master’s thesis. He had to complete a thesis under my direction before he would be allowed to pursue doctoral studies in Canada. And so, Chen completed a cross‐cultural study in which he compared the relations between social problem‐solving skills (SPS) and sociometric status in Shanghai and Waterloo (Chen & Rubin, 1992). However, it was the next study that set the stage for the cross‐cultural study of shyness and social withdrawal for the next three decades. In that second study, Chen and I found that shyness‐sensitivity was significantly and negatively correlated with peer acceptance in the Canadian sample (as noted in the WLP findings described above). However, shyness‐sen- sitivity was positively associated with sociability‐leadership and peer acceptance in the Chinese sample (Chen et al., 1992). It would not be too much of a “stretch” to suggest that this study, and several others completed while Chen was a graduate student and post‐doc at the University of Waterloo (Chen & Rubin, 1994; Chen et al., 1995) were responsible for almost all current research pertaining to the study of both social withdrawal and behavioral inhibition in the People’s Republic of China.",62,Shyness,1.0
"Upon return to Canada after the 1987 ISSBD meetings, I spent three days catching up on some well‐needed sleep and then flew to Colorado where I had been invited by Cathryn Booth LaForce and others to keynote a meeting of those involved in the large, multi‐modal MacArthur Foundation study of the transition from infancy and toddlerhood to early childhood (Rubin, 1987). My presentation was focused on a newly devel- oped, Hinde‐relevant, conceptual and developmental, time‐sequenced model that linked environmental (SES, culture) and personal (e.g., parenting beliefs) setting conditions to such constructs as behavioral inhibition, attachment security, parenting, social withdrawal, peer rejection/acceptance, and a variety of outcomes across the period from infancy‐to‐adolescence (Rubin & Lollis, 1988). This conceptual model, in its original and revised forms, has guided my research on social withdrawal for over 40 years; it appears, in this chapter, in the final section.",138,Maternal,0.11696335436841822
"Significantly, the MacArthur keynote brought me into the company of Jerome Kagan, who introduced him- self to me immediately after my presentation and asked if we could have a chat. Kagan had organized a study group to meet semi‐annually, at Harvard, to discuss what he referred to as “personality.” And during the meet- ings, Kagan invited me to join his study group and introduced me to Nathan Fox and Richard Davidson, both members of the Kagan “family.”",6,Hinde,1.0
"And so, within one month’s time, I had initiated a relationship that propelled my research on social with- drawal into the domain of cultural influence, and I had become a member of a group that would meet regu- larly to discuss the constructs of behavioral inhibition, emotion regulation, and respiratory sinus arrhythmia (RSA) – constructs that are associated conceptually and statistically with the expression of forms of social withdrawal in unfamiliar settings.",55,Social,0.6099380853542083
"As if this was not enough good fortune, I also learned, in 1987, that I had become a recipient of a Killam Research Fellowship, one of Canada’s most precious academic awards; as it happens, I was the first Developmental Scientist to have received this award – a superbly gratifying experience. More importantly, this award provided me with the opportunity to spend the next two years solely on my research program and to use the funds as I saw fit. Almost immediately, I sought a post‐doc to help me work my way through the developmental model that I had presented at the MacArthur conference. The post‐doc was Rosemary Mills and the direction that we took was to examine the associations between parental beliefs and behavior, social withdrawal, and the self‐system.",6,Hinde,1.0
"Parental Beliefs, Parenting, and Social Withdrawal: The Child in the 7amily Stndy",159,Parenting,1.0
"From 1986 to 1990, I was fortunate to receive funding to support a new direction in the study of social with- drawal – a project centered on: (1) understanding parents’ beliefs and cognitions about the origins and develop- ment of social withdrawal; and (2) examining the parental behaviors associated with children’s demonstration of socially withdrawn behavior among familiar others.",55,Social,1.0
"We began with the development of an information‐processing model in which we suggested that parenting behaviors are likely the product of a highly complex mix of factors (Rubin, Mills et al., 1989). For one, we posited that it is likely that parental beliefs influence parenting behaviors. We noted that parents’ beliefs concerning devel- opmental timetables and causes of development, the importance that parents attach to certain aspects of devel- opment, and parental cognitions about how children should best be socialized are all likely to be intimately associated with their choice of child‐rearing strategies. And we argued that these strategies play an important role in determining whether the child achieves social competence or develops problematic behaviors such as social withdrawal.",159,Parenting,0.9862286228069569
"Toward these ends, we studied a sample of mothers and fathers, each of whom had a four‐year‐old child (Mills & Rubin, 1990). We re‐contacted as many of the mothers as we could two years later, when their child had reached the age of six (Mills & Rubin, 1992). In both phases of the study, mothers responded to hypotheti- cal scenarios involving their own children behaving consistently in an anxious‐withdrawn manner. For exam- ple, mothers were asked: (1) how they would react affectively if they had witnessed their preschooler consistently displaying socially withdrawn behavior among familiar peers over a month’s period of time; (2) to what causes they would attribute these solitary behaviors; and (3) what strategies, if any, they thought they would use to modify their child’s behavior. We also gathered information about socioeconomic status (indexed by the occu- pational status of the mother or father, whichever was higher), their recent experience of negative life events, and their supportive social contacts.",-1,Noise / Outlier,0.0
"In the initial study (Mills & Rubin, 1990), we found that for hypothetical scenarios involving social with- drawal, mothers’ predominant emotional reaction to their child’s consistent display of social withdrawal was concern and puzzlement. Solitary behaviors were attributed, for the most part, to transient emotional states such as mood or fatigue. And mothers were more likely to explain withdrawal on the basis of dispositional (e.g., temperament) or constitutional causes. Finally, mothers suggested that they would most likely react to their child’s withdrawal with low power assertive techniques (e.g., redirecting the child). Significantly, mothers and fathers were mostly similar in the emotions, causal attributions, and behavioral reactions they thought they would have in response to their children’s displays of social withdrawal in early childhood.",82,Emotions,0.55685151844327
"In another set of analyses, we found that the parental choice of highly directive‐assertive parenting strategies to the child’s display of withdrawal could be predicted by: (1) the expression of intense negative emotional responses (anger, disappointment, embarrassment); (2) the experience of stress brought on by negative life circumstances; and (3) the perception that little social support was available to them. The availability of a social support network appeared to buffer the choice of coercive reactive strategies (Mills & Rubin, 1990). We also found that mothers who indicated that they would not respond at all to their child’s display of social with- drawal was predicted by their attribution of withdrawal to a trait (“my child was born this way”) and mothers’ experience of many stressful and negative life events.",82,Emotions,0.5154824571595964
"This initial study was followed by a comparison of socialization beliefs of mothers whose preschoolers were either extremely withdrawn or “typical” (Rubin & Mills, 1990). Compared to mothers of non‐withdrawn chil- dren, mothers of withdrawn children were more likely to suggest the use of high control strategies (e.g., direc- tives) and less likely to prefer low‐power strategies (e.g., redirecting the child) and indirect‐no response strategies (e.g., seeking information from others, arranging opportunities for peer interaction, not responding) in reac- tion to their children’s demonstration of socially withdrawn behavior. Also, these mothers were more likely to attribute the consistent display of social withdrawal to dispositional sources; and they expressed more disap- pointment, embarrassment, and guilt about their children’s displays of withdrawal.",82,Emotions,1.0
"The finding that these mothers placed greater importance on a directive approach to teaching social skills than did mothers of typical children, and that they were more likely to choose controlling strategies for dealing with unskilled social behaviors, suggested to us that children who are socially wary tend to have mothers who may be overinvolved and overcontrolling. The causal attributions and emotional reactions of these mothers were also indicative of overinvolvement and provided some tentative insights about why they may be overin- volved. This dynamic was reminiscent of the pattern of anxious, overprotective parenting, which had previ- ously been linked to internalizing difficulties in children (Parker, 1983). At the time, we speculated that mothers of socially withdrawn preschool‐age children transmit their own internalizing problems to their children",27,Parenting,0.7011725592225044
"through overinvolved parenting, which creates a sense of felt insecurity. Indeed, in a study that we were doing concurrently with Zahn‐Waxler and colleagues, we found that preschool‐age children of depressed mothers exhibited significantly more anxiously withdrawn forms of play with playmates than did children of nonde- pressed mothers (Rubin, Both et al., 1991). Further, we speculated that it may be that mothers are highly sensi- tized to their children’s social and emotional characteristics, and such sensitivity may provoke well‐meaning overcontrol and overinvolvement.",27,Parenting,1.0
"Our prediction that parental overcontrol and overinvolvement was associated with, and predictive of anx- ious withdrawal (and behavioral inhibition) became part and parcel of our research program during the 1990s and the new millennium. These predictions pertaining to parental overcontrol and overinvolvement were examined in the Child in the Family Project by identifying three groups of elementary school‐aged children for whom we had collected both parent and peer ratings. In this study, we examined the cognitions, the socioeco- logical circumstances, the psychosocial resources, and the behaviors of mothers who had a five‐ or a nine‐year‐ old child who had been identified as withdrawn‐internalizing or average in social competence. Peer‐nominations and teacher ratings of children’s social behaviors were used to identify these groups of children (see Mills & Rubin, 1993 for details).",81,Inhibition,0.8557910212468928
"First, we found a difference between the target groups in the amount of importance mothers placed on their proactive socialization practices. The mothers of Withdrawn‐Internalizing children placed significantly more importance on directive teaching than did the mothers of the Typical group, for four social skills (getting acquainted with someone new, resolving peer conflicts, getting accepted into a new play group, persuading others to do what one wants).",82,Emotions,0.4345169803507915
"Next, we compared the target groups with respect to the extent to which they suggested each of several types of strategies for dealing with a hypothetical situation in which their child was behaving, among peers, in a socially withdrawn manner. The analyses revealed that mothers of Withdrawn‐Internalizing children were significantly more likely to report high‐power strategies in response to their children’s behaviors in the hypothetical situation than the mothers of Typical children. Conversely, the mothers of Withdrawn‐ Internalizing children were less likely to report indirect‐no response strategies than were the mothers of the Typical children.",82,Emotions,1.0
"Our third set of data analyses revealed significant differences between the target groups with respect to two types of causal attributions: attributions to a trait in the child and to age‐related factors. Mothers of Withdrawn‐ Internalizing children were significantly more likely than mothers of Average children to attribute withdrawal to a dispositional trait in the child. Our fourth set of analyses indicated significant differences between the tar- get groups with respect to mothers’ reported emotional reactions to socially withdrawn behaviors. Not surpris- ingly, mothers of Typical children were significantly more puzzled about displays of withdrawal than the mothers of Withdrawn‐Internalizing children. Mothers of the Withdrawn‐Internalizing children reported a stronger anger reaction to these behaviors than did the mothers of Average children. Finally, mothers of Withdrawn‐Internalizing children reported stronger feelings of disappointment, embarrassment, and guilt about displays of withdrawal than the mothers.",82,Emotions,1.0
"Finally, Mills and I found that, relative to mothers of typical children, mothers of extremely withdrawn chil- dren (aged five to nine years) were observed to direct significantly more behavior control statements to their chil- dren (Mills & Rubin, 1998). Further, mothers of withdrawn children used more psychological control statements (defined by devaluation statements or nonresponsiveness to the child). In this regard, maternal overcontrol encompasses not only restrictions on child behavior, but also manifestations of anxiety and concern that con- vey a lack of confidence in the child (Mills & Rubin, 1998). Parental overcontrol was also thought to be accom- panied by expressions of criticism and disapproval that attack the child’s sense of self‐worth.",27,Parenting,0.9679613355688649
"Summary. Our findings from the Child in the Family Study painted a remarkably consistent picture of mothers whose children are socially withdrawn. Our data revealed, for the first time, to our knowledge, that there was an empirical link between indices of parental overcontrol and anxious‐withdrawal. Our findings left us with two important questions. First, when do mothers begin to display overcontrol and what is it that provokes such behavior? Second, do mothers of socially withdrawn children continue to evidence overcontrol in their beliefs",82,Emotions,0.35769638497249057
"and behaviors as their children move into the adolescent years? The first question was addressed in the Waterloo Toddler Study; the second as examined in the Friendship Project after I moved from the University of Waterloo to the University of Maryland (Booth‐LaForce et al., 2012).",77,Social,1.0
The Waterloo Toddler Project,71,Educators,0.905522536203852
"I was introduced, intimately, to the construct of behavioral inhibition (BI) when I joined the MacArthur Research Group on Temperament in 1988. The Director of the group was Jerome Kagan; members included Richard Davidson, Nathan Fox, Grazyna Kochanska, Steve Reznick, and Nancy Snidman. On one memorable occasion, in the spring of 1989, dinner conversation turned to the topic of the sequelae of BI as children moved from toddlerhood to the preschool years. I remember describing the work that I had done with preschoolers at the outset of the WLP and in the Seattle study. The following afternoon, as an invited speaker was offering a presentation on brain functioning and BI, I jotted down a script for a paradigm that could be used to examine the preschool behavioral sequelae of toddler BI. I handed the script to Nathan Fox.",-1,Noise / Outlier,0.0
"In the script, I basically described the paradigm that we had used to examine peer interaction in the Seattle Study. But this time, I suggested that the session should include a same‐sex quartet comprising a previously (as a toddler) identified inhibited child, an extremely uninhibited child, and two “average” children, none of whom had previously met. I described a first session of free play, followed by a clean‐up session, a collaborative ticket sorting task, a session during which each child would stand up and give a speech about her/his previous birth- day party, and then a final session of free play during which a single, attractive toy would be made available to the quartet. Most of these sessions were taken directly from the Seattle study.",188,Solitary,1.0
"Within a matter of months (1990), Nathan Fox and I received initial funding from the MacArthur Foundation to conduct pilot work on the relations between frontal brain asymmetry, BI, and social compe- tence in preschoolers. One year later (1991), we received a more substantial grant from NIH to conduct a more thorough examination of these aforementioned relations. And finally, in that same year, I received funding from the Social Sciences and Humanities Research Council of Canada to examine the development of BI in a Canadian sample. In this latter project, I proposed to examine BI in two settings: (1) the paradigm that Kagan, Fox, and others had used in their studies (none of which involved the examination of toddlers in the company of age‐mates; few of which focused on parental behavior; e.g., Fox et al., 1995; Fox et al., 2001); and (2) a paradigm that allowed the observation of extremely inhibited or uninhibited toddlers in a play session in the company of a “typical” same‐sex toddler. In this chapter, I will focus solely on the Waterloo‐based project.",227,Toddlers,1.0
"To begin with, the purpose of the Waterloo Toddler Project was, explicitly, to examine the relative contribu- tions that dispositional or temperamental factors and socialization factors make to the development of anx- ious/social withdrawal in early childhood. Specifically, I proposed to examine whether BI, at two years, predicted social withdrawal, in one form or another, during the preschool period. I also suggested that BI, as assessed by Kagan, Fox, and others, was insufficient, in and of itself, to predict the consistent production (across settings and time) of extremely withdrawn and anxious behavior and its concomitants (negative self‐evalua- tion, loneliness, depression). Rather, I predicted that over‐reactivity to novel stimulation (as assessed behaviorally and physiologically) in concert with the experience of overcontrolled parental caregiving and an insecure parent– child attachment relationship at two years would predict social withdrawal and its concomitants at four years. And significantly, I suggested that the traditional BI paradigm in which a toddler and her or his mother are introduced to an unfamiliar room containing novel toys and is, thereafter, introduced to a sequence of situa- tions involving unfamiliar adults, a robot, and a clown may not be the most appropriate procedures in which to examine predictors of subsequent withdrawal from the social world of peers. Rather, I suggested that BI, as assessed in the company of an unfamiliar, same‐sex, same‐age unfamiliar peer may prove to be a stronger pre- dictor of subsequent social withdrawal than the standard paradigm. Indeed, I suggested that it was a com- pletely open question as to whether extremely inhibited toddlers, as identified in the traditional BI paradigm would be so identified in a play session with a peer.",-1,Noise / Outlier,0.0
"To address these questions, while at the same time collaborating with Fox and his colleagues at the University of Maryland, I had to find the right mix of personnel to meet the primary goal of predicting socially withdrawn behavior from the toddler to preschool years. I began, almost immediately, by finding a Lab Manager, Shannon Stewart, who was a clinical psychology doctoral student at York University in Toronto when she arrived in Waterloo. In due time, I became her doctoral advisor (Stewart & Rubin, 1995) and eventually her post‐doctoral mentor. Stewart (1992–1995) was responsible for the recruitment of participants and the supervision of a tal- ented group of undergraduate interns who aided in the exercise of data collection. But prior to Stewart’s arrival, I was surrounded by a bevy of graduate students who became involved, not only in the Waterloo study, but also in the collaborative work with Nathan Fox. They merit mention prior to describing the results of the Waterloo Toddler Project.",6,Hinde,1.0
