Document,Topic,Topic_Label,Probability
"In those interpretations that seem to reflect an underlying activity- oriented theoretical understanding of aging, the various behaviors were associated with both negative and positive meanings. In the case of positive meanings, the behavior in question was interpreted as a positive expression of an active and outgoing life. In the case of more negative interpretations, the “problem behaviors” were interpreted as signs or causes of loneliness, inactivity, isolation, passivity, or various pathological conditions. Overall,",116,Interpretations,0.9844660562941732
gerotranscendental behaviors tended to be understood as the undesirable consequences of loneliness and inactivity.,8,Gerotranscendence,1.0
"Frames of reference other than activity theory were also clearly displayed in staff members’ interpretations of the behaviors they observed. A recurring theme was understanding based on continuity theory. The behaviors in question are, thus, described as being dependent on the personality and lifestyle characteristics of a continuous, lifelong pattern. Additional interpretations of observed behavior are informed by more intuitive, developmentally oriented reasoning. Interpretations within this frame of reference are marked by the fact that they are not focused on problems; on the contrary, the behaviors are associated with positive meanings. As regards those behaviors we have called return to childhood, ego-integrity, and disappearing fear of death, it has been possible to refer to Erikson’s developmental model, which is well-known to most people working with the elderly. In keeping with Erikson, the interviewees have been able to associate the behaviors in question with positive meanings. On the other hand, as regards behaviors categorized as transcendence of time, increasing need for solitude, and rejoicing in small events, no “posi- tive” frames of reference have been available. Interpretations of these behaviors have, thereby, fallen into the more “negative” and pathology-",116,Interpretations,0.9044988452986722
oriented frames of references that the staff members have at hand.,13,Staff,1.0
"Since we maintain that gerotranscendence describes something that is, at least for some people, a positive development, the above studies would seem to indicate that care givers working with the elderly need more theoretical knowledge about alternative frames of reference. If care givers were more aware of the existence of different theories, a broader understanding of how different individuals can age in a positive way would be facilitated. This, in turn, would lead to an increase in the quality of the care currently offered to elderly people.",126,Elderly,1.0
THE IMPACT OF THE THEORY ON NURSING STAFF,1,Nursing,1.0
"In the previous section studies were presented where staff members were shown to know nothing about gerotranscendence and, in fact, often were prone to classify gerotranscendendental behavior as pathological, since this followed from the theoretical frameworks that were familiar to them— consciously or unconsciously. But what happens if nursing staff come to know about gerotranscendence?",30,Gerotranscendental,1.0
"This section describes an attempt to introduce the theory of gerotran- scendence to nursing staff. The venture included two steps: 1) the intro- duction of the theory, and 2) six months later, an impact evaluation. As will be described below, the impact evaluation showed that almost half of the staff came to a new understanding of specific care recipients after learning about the theory of gerotranscendence, and that a third of the staff also changed their attitude towards caring for specific individuals. The introduction of the new theory also reduced staff members’ feelings of guilt about insufficiency at work.",78,Gerotranscendence,1.0
The Intervention Group and the Intervention,26,Meetings,0.720286457552972
"The intervention took place in the small Swedish rural municipality, Essunga. In this municipality, the total nursing staff working with the elderly in various institutional settings consisted of approximately 100 women, which allowed a nearly full-scale intervention. The intervention was primarily aimed at staff working at institutions for the elderly, but a few staff from the open community service also wished to participate and were included in the intervention.100",26,Meetings,1.0
"The introduction of the theory included some creative participation on the part of the staff. Instead of presenting them with a ready-made care model, the idea was to build on staff members’ experiences. In choosing this approach, we diverged from a classic experimental design, where the manipulation is totally controlled by the researcher.",1,Nursing,1.0
"The introduction phase took place during the period October 1993 to March 1994 and started with a half-day seminar. During this seminar, ways of understanding and caring for the elderly were presented and discussed. Along with the more or less familiar perspectives offered by activity theory, continuity theory, and ordinary developmental theory, the theory of gerotranscendence was introduced to the staff and discussed in small subgroups where each subgroup included staff of different profes- sions and from different settings. The discussions aimed at promoting",126,Elderly,0.7428130815515522
"100Nine of the 90 staff members present at the first presentation of the theory later dropped out due to sick leave or pregnancy leave. Out of the remaining 81 staff members, 74 responded to the impact survey, giving a response rate of 91 percent. Of the 74 staff members constituting the respondents to the impact survey, there were 11 registered nurses, 30 enrolled nurses, 27 aides or home service aides and 10 “others,” including single individuals from among the ranks of district nurses, physical therapists, occupational therapists, and managers of the community home service. The age span of the staff was 22–62.",1,Nursing,0.6571464125649215
"sensitivity to possible gerotranscendental developments and to make the staff members aware of their own ways of thinking and acting upon this. Following the first introduction and discussions, the staff later partici- pated in another two rounds of self-managed group discussions at their work sites. The reported outcome from these discussions helped to formu-",49,Adopters,1.0
late the topical questions to be empirically assessed in the impact survey.,27,Impact,1.0
"As noted, the research strategy can expose us to some criticism. Since the staff in the “experimental group” has, at least to some extent, helped to define the impact dimensions, the manipulation is not clean. If, how- ever, we understand that this study is not a classical experiment, but rather an inventive process in which the staff has participated, it makes sense to study the outcome of this process. This type of study would, in fact, be impossible to carry out within the methodological frame of the classical experiment. What would we measure, for example, in a control group?",-1,Noise / Outlier,0.0
The Impact Survey,27,Impact,1.0
"Six months after the concluding round of group discussions, a mail survey consisting of an impact measurement was sent to the participants.101 We believed that a six-month period was long enough that any exaggerated post-intervention enthusiasm would have faded away, and that the answers we got would be thoughtful and serious.",27,Impact,0.6558084338866864
"The survey targeted the topics below using easy-to-answer questions with fixed response alternatives. In order to counterbalance biases to “agree” with the theory, rejection-response alternatives always appeared first. Respondents were prompted to add qualitative explanations and",32,Wisdom,0.36971143908404774
"101A technical remark about the data analysis is appropriate at this point. As a full-scale interven- tion, principally including all staff, the intervention might be regarded as rather extensive. However, when it comes to the analysis of the quantitative data from the impact survey, the data set is very small—in fact, much too small for the more elaborate analyses we would like to do. Thus, we must make the interpretations with caution. On the other hand, since the data reflect a full-scale intervention, there has been no statistical sampling procedure and an orthodox interpretation of the statistical rules of the game would say that we have no reason to make any probability calculations. Despite this, we have supplied probability calculations in the analyses to follow. We did this under the assumption that some readers might wish to regard the intervention group as a sample from a larger population, e.g., defined as “Swedish municipal staff working with the elderly?. The probability measures are all based on Chi-square. The coefficients of association are Eta correlations, allowing nominal data. Regarding the circum- stances, however, the reader is advised to pay more attention to the magnitude of the Eta measures than to the probability calculations.",27,Impact,0.7738888954460842
"examples at any point and, specifically, when effects of the theory were an issue. The impact survey produced the results discussed below.",14,Theory,1.0
Most of the Staff Members Understood the Theory,1,Nursing,1.0
"According to the reports given in the impact survey, 73 percent of the participants reported that they, to a “certain” or “high” degree, understood the point of the theory (Table 5.2).",27,Impact,0.3587046349015685
"Reported understanding of the theory was lower among staff working in nursing homes (55 percent) as compared with staff working in old age homes and group dwellings (82 percent), or in the open community service (80 percent). Reported understanding of the theory also varied according to professional status. The degree of understanding was highest (100 percent) among the registered nurses, followed by the aides (78 percent), and the enrolled nurses (57 percent).",1,Nursing,0.6821577268688624
Most of the Staff Members Agreed That the Theory Corresponded with Reality,1,Nursing,1.0
"Out of all the staff, 72 percent thought the theory corresponded to a “certain” or “high” degree (see Table 5.2) to the reality they knew. The hypothesis was that this belief would correlate with both personal and professional experiences. Table 5.3 shows that this hypothesis was partly confirmed.",1,Nursing,1.0
"Recognition of a gerotranscendental process in oneself correlated, in the predicted way, with the opinion that the theory corresponded to reality. We also found correlations with professional status and institu- tional setting. It was the registered nurses who rated the theory as most",30,Gerotranscendental,1.0
"realistic, and the staff working at nursing homes who rated the theory as least realistic.",1,Nursing,1.0
For Some of the Staff Members the Theory Had an Impact on Their Attitude Toward Their Own Old Age,-1,Noise / Outlier,0.0
"It is often said that one of the obstacles in caring for the elderly is the staff’s own fear of aging and death. Does the theory of gerotranscendence have the potential to create in staff members a more positive outlook towards their own old age? Table 5.2 shows that this effect was restricted to 22 percent of the respondents who, to a “certain” or “high” degree, reported that the theory had positively affected their outlook on their own aging and old age.",-1,Noise / Outlier,0.0
"When describing this effect in qualitative terms, the respondents used two types of descriptions—cognitive and emotional. The cognitive descriptions were of the following type:",-1,Noise / Outlier,0.0
I now see these types of changes as normal.,41,Gradual,1.0
"Thus, instead of viewing coherence and continuity as absolute criteria of “normality” in aging, change and discontinuity were also seen as normal. The emotional descriptions were of the following type:",87,Normality,1.0
Aging feels simpler.,138,Aging,1.0
My perspective is more hopeful now.,-1,Noise / Outlier,0.0
"As can be seen from Table 5.3, the theory’s effect on staff members’ outlook on their own aging and old age correlated with their ages. The older the staff member was, the greater the impact.",-1,Noise / Outlier,0.0
"The correlations with type of setting and professional status were similar to those seen above. The respondents who reported the least effect on their outlook on their own aging and old age were found among the staff at nursing homes. Among the professions, the registered nurses reported the greatest effect.",50,Guilt,0.527379446724912
The Theory Helped Many Staff Members to See Care Recipients in a New Light and to Understand Them Better,1,Nursing,1.0
An important aim of the venture was to see whether the theory of gerotran- scendence could help staff members understand specific care recipients,78,Gerotranscendence,0.8230219197028308
"in a new way. Theoretically, care recipient behavior previously interpreted as negative withdrawal, signs of depression, or just unintelligible behavior, might acquire new, more positive meanings in the light of the theory. The staff members were asked if there were specific care recipients whom they understood in a new way in light of the theory.",1,Nursing,1.0
"Table 5.2 shows that 43 percent of the staff reported that they had gained new insights into one or more specific care recipients after presentation of the theory. Qualitatively speaking, this new understanding was described as:",1,Nursing,1.0
Understanding and acceptance of their need for solitude.,6,Solitude,1.0
Understanding the difference between my own and the care recipients’ value systems.,128,Value,0.7999561274901527
Understanding their reluctance about activation.,-1,Noise / Outlier,0.0
"The correlations with type of setting and professional status were, again, similar to those seen earlier. Registered nurses reported most fre- quently that they had come to understand one or several care recipients in a new light. With regard to settings, the staff at nursing homes reported this change the least frequently.",51,Transcendence,0.8615096963386829
A Third of the Staff Members Became More Permissive and Better Listeners,51,Transcendence,1.0
"Another important impact of the intervention would certainly be changes in staff behavior and methods in accordance with the theory. Table 5.2 shows that 33 percent of the staff reported that, to a “certain” or “high” degree, they changed their behavior in relation to the care recipients. Qualitatively, these changes were described with phrases like:",51,Transcendence,0.516228296593962
Less nagging about activities,9,Organize,0.4648849347806788
Listening more to care recipients’ wishes than before Thinking more about care recipients’ integrity Allowing care recipients to be by themselves,128,Value,1.0
Not imposing my own needs on care recipients,128,Value,1.0
"Clearly, these statements suggest an increased attention to the desires of care recipients over those of the staff. We might call this increased",1,Nursing,0.6252157748484988
"listening and permissiveness. During the introductory phase of the interven- tion, one suggestion was that staff could discuss developmental issues related to the theory of gerotranscendence with the care recipients in order to get their opinions and perhaps trigger new processes of develop- ment. The survey revealed that 88 percent of the respondents did nothing of that sort. Thus, changed practices in terms of increased listening and permissiveness were not uncommon,102 but the introduction of new topics of conversation and new developmental stimuli were very rare, next to nonexistent.",51,Transcendence,0.9818689666640215
Familiarity with the Theory Seemed to Reduce Feelings of Insufficiency at Work,1,Nursing,1.0
"During the group discussions, members of the staff suggested that the theory of gerotranscendence might help to reduce feelings of insufficiency at work by, among other things, presenting an intelligible view of care recipients’ increased need for solitude.",-1,Noise / Outlier,0.0
"A question related to this suggestion is: What proportion of the staff reports such feelings of insufficiency at work and to what extent are these feelings related to general job dissatisfaction and/or particular environ- mental factors? In relation to this question, staff members were asked whether they liked their work tasks, place of work, and colleagues, and if they had feelings of guilt or insufficiency at work.",50,Guilt,1.0
"Overall, the staff were quite satisfied with both their tasks and their places of work and colleagues. Of the total, 87 percent were “rather” or “very” satisfied with their tasks. No less than 94 percent were “rather” or “very” satisfied with their place of work and colleagues.",50,Guilt,0.797788150554371
"There were, however, some variations that should be mentioned. Behind the correlation between age and satisfaction with tasks shown in Table 5.3, was the pattern that satisfaction was somewhat higher among the middle-aged staff members as compared with younger and older ones. Satisfaction with tasks also differed as a function of professional status. Aides were more satisfied than registered nurses, who were more satisfied than enrolled nurses. Also, satisfaction with tasks differed as a function of work setting. Staff working in the community home service were most",50,Guilt,0.8254885921004064
"102The data show that increased listening and permissiveness, were more common in settings outside nursing homes. Table 5.3 shows a correlation of .43 between institutional setting and increased listening and permissiveness.",51,Transcendence,1.0
"satisfied, followed by staff working in old age homes, home care, and nursing homes. This pattern might reflect an underlying care burden dimension. It is usually regarded as more laborious to work with the frail elderly at nursing homes.",50,Guilt,0.8054524587794827
"Even if the staff in this study reported a high degree of satisfaction with their jobs, there was, as expected, one important indicator signaling a special problem. No less then 81 percent of the respondents stated that they, to a high or certain degree, have feelings of insufficience at work and/or guilt about being insufficient. In this case we found no differences between subgroups of different ages, or from different professions or work settings. Also, regardless of how many years the respondents had been working, the feelings of insufficiency remained the same. The feel- ings of guilt about insufficiency cut through all the professional categories in the study. Since it is most likely that these categories are subject to different workloads and care burdens, the workload hypothesis is probably not a good explanation of the high proportions of staff suffering from feelings of guilt and/or insufficiency. A possible explanation is that these feelings of insufficiency are based on something different, i.e., that they are based on approaches to care that are rooted in inaccurate and inefficient theories about the aging process. In short, the feelings of guilt and insuffi- ciency might be due to not having the proper tools in the theoretical toolbox. Might this be solved by the introduction of a new frame of reference as offered by the theory of gerotranscendence—that is, by adding a new theoretical tool to the tool box? Table 5.2 reveals that 45 percent of the staff reported that the theory of gerotranscendence helped, to a “certain” or “high” degree, to reduce feelings of guilt about insufficiency.",50,Guilt,1.0
"Table 5.3 shows that respondents’ ages correlated with the degree of guilt reduction. Thus, the older the respondent, the more the theory was reported to have reduced guilt. We also found a strong correlation between work setting and guilt reduction. The correlation of .44 shown in Table 5.3 results from the deviant reports from staff at nursing homes, where the guilt reduction was reported to be significantly lower in compar- ison with reports from staff in other settings.",50,Guilt,0.8254885921004064
The Overall Impact,27,Impact,0.8268755150419645
"In order to shed some light on when and where, generally speaking, the intervention worked when the staff described it as applicable or not applicable, we constructed a general-impact index. The index is simple.",27,Impact,0.6733241235654893
"For each respondent, we counted the number of times the respondent reported that the theory of gerotranscendence had an impact, to a “cer- tain” or “high” degree, in the following five areas: 1) Did the staff think the theory had any basis in reality? 2) Did the theory have an impact on the staff’s outlook on their own old age? 3) Did the theory help the staff to understand care recipients in a new light? 4) Did the theory change staff’s approach to care giving? 5) Did the theory help to reduce any feelings of insufficiency or guilt at work?",78,Gerotranscendence,1.0
"From the construction of the index, it follows that its range is between zero and five. The mean number of “impacts” was 2.03, which simply means that, on average, the respondents reported 2.03 areas in which the theory had an impact.",27,Impact,0.660873292311643
"From Table 5.3 we can see that the deviations from this average, expressed by the correlation coefficients, are apparent. Most obvious, but hardly surprising, was the strong correlation between the general-impact index and the level of understanding of the theory. The better the theory was understood, the stronger the impact.",27,Impact,0.5962993447350393
"More interesting was the equally strong correlation between the general-impact index and the work setting. Behind the correlation of .47 is the pattern we have earlier observed. The impact was at its lowest among staff at nursing homes, who reported an average of 1.2 areas of impact. Staff at old age homes reported 2.3 areas of impact, and staff at group dwellings, 2.5 areas of impact. Staff in the community home service, finally, reported an average of 3.4 areas of impact. Furthermore, regarding professional status, the pattern is by now well-known: registered nurses reported the highest number of impact areas (3.3), and enrolled nurses the lowest (1.6).",1,Nursing,0.5727910664668483
Conclusions About Educating Staff in Gerotranscendence,78,Gerotranscendence,0.9877173375699356
"After a six-month latency period the theory of gerotranscendence was recognized as a theory describing relevant parts of the reality staff mem- bers meet in their work with certain elderly care recipients. High propor- tions of the staff not only understood the theory, but also held the opinion that it corresponded to the reality they knew as professional care givers. Also, nearly half of the staff reported that they gained new insights into specific care recipients in light of the theory.",78,Gerotranscendence,0.9877173375699356
"Underlying this result, we have found recurrent patterns of correla- tion particularly involving setting and professional status. Registered",109,Coherence,0.8663499695521255
"nurses reported understanding of the theory and cases which fit the theory more frequently while, among settings, staff working in nursing homes reported less impact and applicability of the intervention. They had, for example, more difficulties understanding the theory and recognizing gerotranscendent care recipients. There can be several explanations for this finding. One of them is that the environment in a nursing home is rather hospital-like and may be inappropriate for the application of the theory of gerotranscendence; physical rather than spiritual well-being is the primary focus. Another explanation might be that in nursing homes several of the patients may be suffering from true dementia and thus are outside the scope of the theory’s applicability.",26,Meetings,0.41955035317866435
"Two comments can be made on this, one trivial and one important. The trivial comment is that if there are no gerotranscendent individuals present, you cannot recognize any. The important comment is that gerotrans- cendent individuals are probably not totally absent from nursing homes, they are probably just fewer in number. At the same time, the nursing home environment and existing evaluative frameworks make it more difficult for them to be seen. If gaining new understanding of care recipients was relatively com- mon based on our interviews, the logically subsequent changes in caring practices were more unusual. One third of the staff became better listeners and more permissive, while almost none introduced new developmental stimuli. It is quite obvious that the intervention must be more powerful if we want to reach the ultimate goal of modification of care practices. Even if the desired behavioral changes were hardly reached with this intervention, the outcome was unexpectedly positive in many respects. One positive",26,Meetings,0.6296283805788802
finding was the guilt-reducing capacity of the theory.,1,Nursing,1.0
"The reduction in guilt, however, highlighted yet another problem. There was a minority (10 percent) of the respondents who, to a “certain” or “high” degree, saw an ethical problem connected with the theory. Qualitatively, the ethical problem was described as follows: “Who decides what to do, I and the care recipient or the relatives?” Prior to this interven- tion, the staff had a problem—relatives often wanted more activation and more active care than care recipients themselves desired. Application of the new theory would seem to magnify this problem. The feeling of guilt about insufficiency in relation to the care recipient seems to be reduced, but perhaps substituted by the problem with the relatives of the care recipients. It may be that staff members are not the only ones who need to know about gerotranscendence, but relatives as well.",-1,Noise / Outlier,0.0
PRACTICAL GUIDELINES FOR STAFF MEMBERS,13,Staff,0.6176146951281143
"In the previous section it was emphasized that while staff members ac- quired an increased listening and permissiveness after learning about the theory of transcendence, the introduction of new topics of conversation or new developmental stimuli was very rare, or nearly nonexistent. In order to reach more substantial changes in the behavior of staff members, other efforts are needed.",51,Transcendence,0.87443558239817
"Such efforts have been undertaken by Wadensten and Carlsson (2002) who, as a first step, have derived theory-driven guidelines for the practical care of older people based on the theory of gerotranscendence. With the help of focus groups they have arrived at a series of guidelines focusing on three levels: 1) what the individual staff member can do in meetings with the care recipient, 2) new types of activities to arrange, and 3) measures on the organizational level.",81,Guidelines,1.0
"Wadensten and Carlsson relied on three different focus groups in this endeavor. One group consisted of individuals without experiences in care giving, a second group consisted of staff with care giving experience, but not in geriatric care. A third group was made up of staff with experience in care giving for old people in a nursing home setting. Each focus group attended a lecture on the theory of gerotranscendence, after which they participated in a group discussion aiming at finding which kind of actions and components of care could promote development towards gerotrans- cendence or what might constitute good care for people already ap- proaching gerotranscendence. The participants in the focus groups also were asked for procedures, activities, or behaviors to omit in order not to counteract the processes of gerotranscendence. Each “sign” of gerotran- scendence was discussed in the focus groups in order to reach practical guidelines for recognizing all the aspects and behaviors characteristic of gerotranscendence. The suggestions from the focus groups resulted in the following two sets of guidelines, summarized here as “what to do” and “what to avoid”:",81,Guidelines,0.6957093098587298
Do accept signs of gerotranscendence as possibly normal signs in the aging process.,22,Gerotranscendence,0.5135947890280633
Do choose a topic of conversation not focusing on health and physical limitations.,53,Residents,0.25844368431001774
Link to theory: This is in accordance with the development of body transcen- dence proposed in the theory.,118,Body,1.0
"Do respect the fact that that older people can have a different percep- tion of time, such that the boundaries between past, present and future are transcended.",136,Transcended,1.0
Link to theory: This is related to the cosmic level—changes in the definition of time and space.,25,Postulate,0.5866635723304806
Do ask the person to talk about their “adventures” in the past.,18,Childhood,1.0
Link to theory: This is related to the cosmic level—changes in the definition of time and space.,25,Postulate,0.7021493535990269
"Do listen when someone talks about death, let them speak, ask ques- tions, stimulate further thoughts.",168,Death,1.0
"Link to theory: This is related to the cosmic level; the fear of death disappears and a new comprehension of life and death results. The fear of death generally decreases with age, thus it becomes more natural to talk about death.",157,Dying,1.0
"Do inform residents if someone among them has died, and allow them to talk about it.",-1,Noise / Outlier,0.0
Link to theory: As above.,14,Theory,1.0
"Do ask in the morning what the older person dreamed about instead of asking how they feel. If they did dream, ask questions about the dream and what it might mean.",18,Childhood,1.0
"Link to theory: Analyzing dreams is, according to Jung, a pathway to the archetypes in the collective unconscious.",55,Meditation,0.5956561311459713
"Do encourage the older person to recall and talk about childhood and old times, and how they have developed during life.",18,Childhood,1.0
Link to theory: This is stimulating the process of transfiguring childhood and reaching ego integrity.,-1,Noise / Outlier,0.0
Do let older people decide for themselves whether they want to be alone or participate in “activities.”,9,Organize,0.648430837649178
Link to theory: The need for positive solitude may have increased and should be respected.,6,Solitude,1.0
"Do discuss in a group or in individual conversations the topic of growing old, and introduce older people to the theory of gerotrans- cendence as a possible and positive process of aging.",166,Aging,1.0
"Link to theory: The developmental path of gerotranscendence may be either unknown or experienced, but connected with shame.",8,Gerotranscendence,0.6527642224815331
"Do start reminiscence therapy as a way of “working” with one’s own life history. This can be done in different ways, such as writing down the life history, talking about life history with staff, or talking about life history in a group of other older people.",79,Reminiscence,0.9814180871161207
Link to theory: Certain aspects of reminiscence are related to gero- transcendence.,39,Reminiscence,0.397630130074201
"Do arrange a meditation course. Meditation may be a way to get in touch with inherited mental structures, as suggested by Jung.",55,Meditation,1.0
"Link to theory: Meditation is also regarded by Jung as a pathway to the transcendent connection with the eternal questions of life, captured in the archetypes.",55,Meditation,1.0
Do remember to plan and organize for quiet moments of rest and also to respect people’s wishes to be alone in their room.,9,Organize,1.0
Link to theory: The need for positive solitude may have increased and should be respected.,6,Solitude,0.7676878392266241
Do organize so that older persons can have meals in their own room if desired.,9,Organize,1.0
Link to theory: As above.,14,Theory,1.0
✖ Do not regard signs of gerotranscendence as undesirable and incor- rect.,53,Residents,0.6367321425107898
Link to theory: Studies have shown that gerotranscendent behaviors are frequently misinterpreted as pathological signs.,-1,Noise / Outlier,0.0
✖ Do not always try to correct older people with signs of gerotranscen- dence or change aspects of their behavior.,53,Residents,1.0
Link to theory: As above.,14,Theory,1.0
✖ Do not routinely ask the residents how they feel.,53,Residents,0.4930612026906654
Link to theory: This is in accordance with the development of body transcen- dence proposed in the theory.,118,Body,1.0
"✖ Do not routinely correct older people about the time when, for example. they seem to be in the past.",53,Residents,1.0
"Link to theory: This is related to the cosmic level, changes in the definition of time and space.",25,Postulate,1.0
✖ Do not always try to bring them back to the present.,53,Residents,1.0
Link to theory: As above.,14,Theory,0.9049034395618047
✖ Do not lead the conversation away from death to other topics.,53,Residents,0.7229703870769711
"Link to theory: This is related to the cosmic level; the fear of death disappears and a new comprehension of life and death results. The fear of death generally decreases with age, thus it becomes more natural to talk about death.",157,Dying,1.0
✖ Do not assume that participating in arranged activities is always the best alternative.,9,Organize,0.7331829606583209
Link to theory: The need for positive solitude may have increased and should be respected.,6,Solitude,1.0
"✖ Do not, without reason, nag a person to participate in arranged activities.",9,Organize,1.0
Link to theory: As above.,14,Theory,1.0
"✖ Do not, without reason, question the person or see the fact that some want to spend a great deal of time alone as a problem.",9,Organize,1.0
Link to theory: As above.,14,Theory,1.0
✖ Do not organize a large number of activities in the main rooms or have the television or radio on in the dayroom the whole day.,9,Organize,1.0
Link to theory: As above.,14,Theory,1.0
"The above guidelines were produced after an analysis of existing nursing theories in which Wadensten and Carlsson (2002, 2003a) made the follow- ing observation that nursing theories offer no practical guidelines when it comes to the care of older people:",81,Guidelines,0.8022483347637556
"Nursing theorists take individuality in care into consideration and men- tion the importance of structuring nursing on the basis of each individu- al’s needs. This is a basic assumption, regarding individuals as people with unique wishes. However, these theories might also appear to be too general, because they do not discuss specific needs of older people; instead they seem to be age-blind. The present guidelines, in contrast, focus on older people, the aging process and ideas about how to support older people’s individual development, which is something that nursing theorists have not taken into consideration. Many have adopted a relatively clear devel- opmental perspective in their theories, but have not provided practical guidelines for care of older people. Therefore, the present guidelines serve to fill a gap, and show what might be of special interest in the care of older people. (Wadensten & Carlsson, 2002, p. 469)",81,Guidelines,1.0
"Wadensten and Carlsson (2002) came to the conclusion that if staff mem- bers are to adopt guidelines like those described above, the first prerequi- site is knowledge about the theory and the guidelines. It is also necessary to work with a supporting organization. Finally, there is need for training to achieve the guidelines in practical work. The mere knowledge of the theory and the guidelines is not enough for adherence. A guided and promoted intervention is needed and has been undertaken by Wadensten and Carlsson (2003b) in a “software innovation” based on the theory of gerotranscendence.",49,Adopters,0.8322278520699434
INTRODUCING GUIDELINES,13,Staff,0.4426989629056615
IN A NURSING HOME ENVIRONMENT,26,Meetings,0.7869386818059219
"With their innovative “software,” Wadensten and Carlsson (2003b) intro- duced the above guidelines to the staff in two experimental nursing home",26,Meetings,0.7869386818059219
"wards. The staff members were introduced to the theory of gerotranscen- dence and were then given instructions on how to use the guidelines in relation to the residents. The aim of the experiment was to see to what extent the staff changed their interpretations of gerotranscendent behav- iors in the residents, and to what extent the staff members changed their own behavior, by adopting the guidelines. The authors were also interested to see whether individual staff members could be identified as “early adopters” versus “laggards.”",49,Adopters,1.0
"The intervention took place in a rather large Swedish city, at a nursing home with eight wards where two were randomly selected as experimental wards. Twenty-six residents lived on these two wards, which together had 18 staff members. After the introduction of the theory and the guidelines, the activities at the wards were followed by means of participant observation and interviews with staff and residents at several points in time.",26,Meetings,1.0
"Also in this intervention study the most distinct effect of the new “software” was increased listening and permissiveness on the part of staff members. Their post-intervention treatment of the residents included more acceptance of their behavior. When it came to the different groups of guidelines, it proved easier to adopt the guidelines that focused on individual meetings between staff members and residents. The guidelines focusing on new activities and the organization were more difficult to follow since the staff members, as they explained, lacked both the time and the experience to do so. They also explained that these latter tasks were not their duties.",26,Meetings,0.3522427996068216
"Wadensten and Carlsson (2003b) also made an effort to classify the staff members in the adapter categories described by Rogers (1995) in his innovation-theoretical model. The staff members categorized as early adopters described many of the gerotranscendental behaviors as normal from the very beginning and started promptly to follow the guidelines. Characteristic of these staff members was that they recognized in them- selves a personal development in line with the theory of gerotranscen- dence. They felt that they had developed and changed in connection with personal experiences, which had started developmental processes in line with the theory. Otherwise these staff members differed in age as well as in the degree of experience they had with elder care.",49,Adopters,1.0
The staff members belonging to the category labeled early majority adapted the guidelines without furthering them and without being pro- moters. They were younger than the staff members in the late majority and laggard categories and had less experience with elder care. The late,81,Guidelines,0.648665224270743
"majority category included staff members who changed their interpreta- tions of gerotranscendental behaviors from pathological to normal, but not their behavior. It was difficult to identify any common characteristics in this group, other than that they had a skeptical attitude. The most skeptical group, however, comprised the laggards. The staff members belonging to this category were not only skeptical of the theory, they impeded the intervention by avoiding participation in the lectures and group discussions. The common denominator for the staff members in this group was that they had a generally negative attitude towards their work. Their jobs were merely a livelihood rather than a profession. The distribution of the staff members over the adopter categories was close to a normal frequency distribution, with most of the staff members belong- ing to the early majority and fewer in the surrounding categories.",49,Adopters,0.33441594359531773
Wadensten and Carlsson (2003b) argue that the norms and structure of the organization are part of the success or failure of a venture like this. The above intervention focused primarily on individual staff members and not on the leadership role. The managers neither appeared to be engaged in the care nor were they involved in the promotion of the intervention process.,26,Meetings,1.0
"When venturing into an intervention like this, Wadensten and Carls- son (2003b) recommend trying to find the potential early adopters at an early phase of the project and trying to enlist their assistance. They might be able to influence other staff members, thereby facilitating the intervention process. Since the early adopters are those who from the very beginning feel aligned with the theory of gerotranscendence, it might be possible to identify them. The recommendation is also to try to identify the laggards as soon as possible, in order to possibly get them motivated to participate or, at the very least, reduce their negative influence on the rest of the group.",49,Adopters,0.472862895480147
Conclusions and Summary,15,Conclusions,0.35879275016285317
ere we should recall that the theory of gerotranscendence was born of a dissatisfaction with the mismatch between several common assumptions and the empirical findings within social,8,Gerotranscendence,1.0
"gerontology, e.g., the presumed retirement trauma and loneliness peak in old age. This led to the understanding that much of the theorizing within social gerontology has been directed by the special values held by middle-aged scholars in modern Western society, with its focus on success, productivity, effectiveness, and independence. We tend to project these values on old age as the norm, where divergences or developments away from these norms become “pathological” according to our predefined notions.",-1,Noise / Outlier,0.0
"In order to reach a new understanding of the development during life and into old age, a technique was suggested whereby the thought is allowed that there is a developmental process going on, where midlife view gives way to new perspectives on life and new values.",60,Midlife,0.6681385435487658
"In order reach a description of what kind of developmental changes this gerotranscendence process includes, we have listened to what those who have come far in such a development had to tell us. A qualitative study of people who themselves have experienced developmental changes in life, has formed the conceptual bases for the further quantitative studies.",37,Gerotranscendence,0.7931954570530723
In doing so we used a phenomenological approach in order to reach a “from-within” understanding of what developments come with aging. The subjective meaning given to aging has been given preference before the meaning researchers ascribe to aging.,71,Gerotranscendence,1.0
THE DIMENSIONS AND SIGNS OF GEROTRANSCENDENCE,-1,Noise / Outlier,0.0
"As an outcome of the initial qualitative study, developmental changes within three main dimensions were described as follows:",-1,Noise / Outlier,0.0
187,19,155,1.0
The Cosmic Dimension,105,Cosmic,1.0
Time and childhood. Changes in the definitions of time and the return of childhood. The transcendence of borders between past and present occurs. Childhood comes to life—sometimes interpreted in a new reconciling way.,64,Childhood,1.0
